Date,Open,High,Low,Close,Volume,Adj Close
2010-04-28,12.29,12.88,12.26,12.85,292400,12.85
2010-04-27,12.20,12.40,12.17,12.31,137300,12.31
2010-04-26,12.33,12.54,12.20,12.30,135300,12.30
2010-04-23,12.19,12.30,12.05,12.26,200400,12.26
2010-04-22,12.29,12.34,12.07,12.16,137800,12.16
2010-04-21,12.55,12.57,12.12,12.29,165800,12.29
2010-04-20,12.25,12.58,11.95,12.55,258600,12.55
2010-04-19,12.17,12.60,11.82,12.17,399200,12.17
2010-04-16,12.75,12.85,12.40,12.63,265300,12.63
2010-04-15,12.75,12.84,12.41,12.52,160200,12.52
2010-04-14,12.95,12.95,12.60,12.81,215200,12.81
2010-04-13,12.90,13.04,12.78,12.88,203900,12.88
2010-04-12,12.95,13.05,12.63,13.05,211300,13.05
2010-04-09,12.65,12.97,12.60,12.88,170900,12.88
2010-04-08,12.80,13.07,12.45,12.84,248600,12.84
2010-04-07,12.34,12.94,12.34,12.74,342200,12.74
2010-04-06,12.49,12.77,12.15,12.44,533800,12.44
2010-04-05,13.00,13.05,12.16,12.38,823700,12.38
2010-04-01,14.00,14.38,12.80,12.80,1395900,12.80
2010-03-31,13.85,14.03,13.71,13.79,255600,13.79
2010-03-30,14.00,14.09,13.62,13.98,238600,13.98
2010-03-29,13.48,14.08,13.45,13.85,609600,13.85
2010-03-26,14.09,14.16,13.29,13.49,769800,13.49
2010-03-25,14.39,14.65,13.60,13.88,800100,13.88
2010-03-24,14.50,14.79,13.90,14.16,1213600,14.16
2010-03-23,13.50,14.57,13.40,14.54,3787000,14.54
2010-03-22,12.55,12.73,12.08,12.28,630300,12.28
2010-03-19,12.61,12.83,12.19,12.47,455900,12.47
2010-03-18,13.10,13.24,12.38,12.74,637600,12.74
2010-03-17,12.19,13.15,11.88,12.83,1216100,12.83
2010-03-16,11.80,12.45,11.55,12.16,654100,12.16
2010-03-15,11.60,11.85,11.35,11.73,252800,11.73
2010-03-12,11.78,11.80,11.47,11.56,129900,11.56
2010-03-11,11.55,11.98,11.47,11.74,175600,11.74
2010-03-10,11.87,11.88,11.45,11.57,180600,11.57
2010-03-09,11.88,12.00,11.51,11.71,242800,11.71
2010-03-08,12.42,12.42,11.73,11.85,281600,11.85
2010-03-05,12.05,12.25,11.83,12.19,325700,12.19
2010-03-04,12.01,12.03,11.65,11.94,257100,11.94
2010-03-03,12.02,12.38,11.75,11.89,394100,11.89
2010-03-02,12.25,12.76,11.95,12.49,331300,12.49
2010-03-01,12.00,12.05,11.71,11.98,146200,11.98
2010-02-26,11.99,12.03,11.67,11.90,85800,11.90
2010-02-25,11.65,11.97,11.45,11.96,88500,11.96
2010-02-24,11.49,11.94,11.49,11.84,119900,11.84
2010-02-23,11.68,11.90,11.31,11.53,187700,11.53
2010-02-22,12.05,12.14,11.68,11.75,167600,11.75
2010-02-19,12.02,12.20,11.90,11.98,136400,11.98
2010-02-18,11.80,12.74,11.80,12.20,306500,12.20
2010-02-17,11.85,12.10,11.78,11.98,409400,11.98
2010-02-16,11.90,12.04,11.76,11.87,136700,11.87
2010-02-12,11.92,11.92,11.65,11.85,108800,11.85
2010-02-11,11.80,12.20,11.80,12.00,172400,12.00
2010-02-10,12.13,12.13,11.58,11.84,73700,11.84
2010-02-09,12.10,12.20,11.65,11.75,201300,11.75
2010-02-08,11.79,12.30,11.32,11.76,345200,11.76
2010-02-05,11.51,11.84,11.18,11.52,189000,11.52
2010-02-04,12.29,12.40,11.57,11.66,211100,11.66
2010-02-03,12.70,12.86,12.29,12.33,172100,12.33
2010-02-02,12.19,12.73,12.15,12.65,364000,12.65
2010-02-01,12.00,12.80,11.96,12.12,620100,12.12
2010-01-29,11.84,12.35,11.46,11.75,362100,11.75
2010-01-28,11.50,11.98,11.40,11.74,408400,11.74
2010-01-27,12.02,12.02,11.32,11.61,279400,11.61
2010-01-26,12.00,12.50,11.41,12.00,395500,12.00
2010-01-25,12.98,13.10,11.91,12.10,276700,12.10
2010-01-22,12.53,13.18,12.33,12.80,270700,12.80
2010-01-21,14.06,14.24,12.48,13.04,442400,13.04
2010-01-20,13.60,13.70,12.90,13.51,332400,13.51
2010-01-19,12.75,14.82,12.70,13.90,1333500,13.90
2010-01-15,10.65,12.25,10.63,12.25,720600,12.25
2010-01-14,10.44,10.99,10.40,10.65,203600,10.65
2010-01-13,10.14,10.40,9.26,10.29,803000,10.29
2010-01-12,10.79,10.79,10.60,10.64,254200,10.64
2010-01-11,10.81,10.86,10.68,10.70,258700,10.70
2010-01-08,10.76,10.80,10.68,10.70,296000,10.70
2010-01-07,10.75,10.89,10.62,10.66,252400,10.66
2010-01-06,10.83,10.84,10.67,10.71,164200,10.71
2010-01-05,10.69,11.00,10.65,10.72,393400,10.72
2010-01-04,10.88,10.92,10.50,10.60,233200,10.60
2009-12-31,10.75,10.75,10.57,10.60,173100,10.60
2009-12-30,10.71,10.85,10.57,10.77,377200,10.77
2009-12-29,12.00,12.00,10.02,10.83,429800,10.83
2009-12-28,12.29,12.29,11.95,12.08,22500,12.08
2009-12-24,12.00,12.30,12.00,12.20,15100,12.20
2009-12-23,12.67,12.80,11.87,12.03,120800,12.03
2009-12-22,12.90,12.90,12.26,12.66,111000,12.66
2009-12-21,12.02,13.09,12.00,12.60,316100,12.60
2009-12-18,11.60,12.28,11.50,11.76,59700,11.76
2009-12-17,11.74,11.75,11.38,11.68,29400,11.68
2009-12-16,12.40,12.40,11.47,11.79,84100,11.79
2009-12-15,12.54,12.98,11.10,12.02,130800,12.02
2009-12-14,11.65,12.14,11.65,12.04,49400,12.04
2009-12-11,12.18,12.47,11.71,12.04,74800,12.04
2009-12-10,11.70,12.05,11.38,11.96,79000,11.96
2009-12-09,12.39,12.39,11.25,11.75,92800,11.75
2009-12-08,11.01,12.24,11.00,11.85,150200,11.85
2009-12-07,10.62,11.49,10.62,11.20,114500,11.20
2009-12-04,11.13,11.13,10.40,10.54,126300,10.54
2009-12-03,11.00,11.09,10.45,10.71,129900,10.71
2009-12-02,11.18,11.18,10.64,10.87,98100,10.87
2009-12-01,11.21,11.60,10.99,11.25,170400,11.25
2009-11-30,12.51,12.59,10.70,11.11,176500,11.11
2009-11-27,11.74,12.44,11.74,12.30,50900,12.30
2009-11-25,12.60,12.98,12.40,12.60,133400,12.60
2009-11-24,12.90,13.17,12.41,12.47,235000,12.47
2009-11-23,13.28,13.60,12.31,12.41,156700,12.41
2009-11-20,13.24,13.44,12.56,12.94,95100,12.94
2009-11-19,12.90,13.25,12.58,13.16,114200,13.16
2009-11-18,12.20,13.65,12.20,12.95,220900,12.95
2009-11-17,13.58,13.58,11.86,12.50,366600,12.50
2009-11-16,11.41,11.95,11.18,11.26,132300,11.26
2009-11-13,11.35,11.98,11.23,11.59,194000,11.59
2009-11-12,11.17,11.32,10.65,11.19,95400,11.19
2009-11-11,11.20,11.55,11.00,11.10,59300,11.10
2009-11-10,11.30,11.30,10.52,10.96,127000,10.96
2009-11-09,11.00,11.70,10.70,11.40,378500,11.40
2009-11-06,9.65,11.10,9.65,10.75,470500,10.75
2009-11-05,9.66,9.81,9.38,9.59,58100,9.59
2009-11-04,9.75,10.29,9.22,9.63,134400,9.63
2009-11-03,9.49,9.99,9.40,9.67,99000,9.67
2009-11-02,9.86,10.24,9.01,9.35,172500,9.35
2009-10-30,9.46,9.59,8.67,9.15,195500,9.15
2009-10-29,8.70,9.60,8.44,9.53,175800,9.53
2009-10-28,9.97,9.97,8.35,8.50,165500,8.50
2009-10-27,10.06,10.59,9.60,9.80,70800,9.80
2009-10-26,10.85,11.60,9.76,10.10,124300,10.10
2009-10-23,10.97,12.31,10.70,11.24,130900,11.24
2009-10-22,9.66,11.32,9.35,10.65,232200,10.65
2009-10-21,9.78,10.20,9.07,9.30,194600,9.30
2009-10-20,8.29,9.80,8.10,9.20,264500,9.20
2009-10-19,8.00,8.15,7.75,8.05,195000,8.05
2009-10-16,8.00,8.48,7.51,7.88,626700,7.88
2009-10-15,7.75,7.90,7.41,7.59,275000,7.59
2009-10-14,7.87,7.87,7.45,7.59,48700,7.59
2009-10-13,7.40,7.89,7.35,7.76,59900,7.76
2009-10-12,7.52,7.52,7.45,7.50,6700,7.50
2009-10-09,7.62,7.68,7.49,7.60,22100,7.60
2009-10-08,7.71,7.71,7.66,7.66,900,7.66
2009-10-07,7.71,7.75,7.61,7.61,6500,7.61
2009-10-06,7.66,7.66,7.61,7.61,3400,7.61
2009-10-05,7.61,7.61,7.61,7.61,1600,7.61
2009-10-02,7.76,7.76,7.66,7.66,700,7.66
2009-10-01,7.82,7.82,7.73,7.76,1500,7.76
2009-09-30,7.82,7.90,7.82,7.82,3300,7.82
2009-09-29,7.87,7.91,7.82,7.82,2300,7.82
2009-09-28,7.91,7.97,7.82,7.91,7800,7.91
2009-09-25,8.03,8.03,7.85,7.90,2400,7.90
2009-09-24,7.93,7.93,7.84,7.90,6300,7.90
2009-09-23,7.88,7.95,7.83,7.91,10000,7.91
2009-09-22,7.88,7.91,7.81,7.85,32000,7.85
2009-09-21,7.90,7.90,7.87,7.88,9600,7.88
2009-09-18,7.86,7.89,7.86,7.88,112500,7.88
2009-09-17,7.83,7.91,7.83,7.86,3700,7.86
2009-09-16,7.82,7.86,7.82,7.85,677100,7.85
2009-09-15,7.82,7.82,7.82,7.82,000,7.82
2009-09-14,7.80,7.83,7.80,7.82,700,7.82
2009-09-11,7.90,7.90,7.80,7.81,14100,7.81
2009-09-10,7.83,7.83,7.83,7.83,200,7.83
2009-09-09,7.81,7.82,7.81,7.82,68500,7.82
2009-09-08,7.82,7.84,7.82,7.84,5100,7.84
2009-09-04,7.82,7.85,7.82,7.83,5100,7.83
2009-09-03,7.82,7.84,7.82,7.84,8200,7.84
2009-09-02,7.83,7.84,7.80,7.83,19900,7.83
2009-09-01,7.83,7.83,7.83,7.83,9200,7.83
2009-08-31,7.82,7.85,7.81,7.85,12800,7.85
2009-08-28,7.83,7.83,7.83,7.83,100,7.83
2009-08-27,7.85,7.85,7.85,7.85,250100,7.85
2009-08-26,7.85,7.85,7.85,7.85,100,7.85
2009-08-25,7.83,7.90,7.83,7.88,6800,7.88
2009-08-24,7.81,7.85,7.81,7.84,59600,7.84
2009-08-21,7.82,7.83,7.80,7.82,800,7.82
2009-08-20,7.82,7.82,7.82,7.82,000,7.82
2009-08-19,7.82,7.83,7.80,7.82,15900,7.82
2009-08-18,7.82,7.82,7.82,7.82,9700,7.82
2009-08-17,7.82,7.83,7.82,7.83,107500,7.83
2009-08-14,7.82,7.84,7.82,7.84,8500,7.84
2009-08-13,7.82,7.82,7.81,7.81,197700,7.81
2009-08-12,7.82,7.84,7.82,7.84,400,7.84
2009-08-11,7.84,7.84,7.84,7.84,000,7.84
2009-08-10,7.98,7.98,7.84,7.84,400,7.84
2009-08-07,7.82,7.84,7.81,7.83,500,7.83
2009-08-06,7.81,7.81,7.81,7.81,100,7.81
2009-08-05,7.81,7.81,7.81,7.81,100,7.81
2009-08-04,7.80,7.83,7.80,7.83,17900,7.83
2009-08-03,7.80,7.84,7.80,7.80,7800,7.80
2009-07-31,7.79,7.80,7.79,7.79,1200,7.79
2009-07-30,7.85,7.86,7.81,7.81,1100,7.81
2009-07-29,7.79,7.84,7.78,7.81,7100,7.81
2009-07-28,7.79,7.81,7.77,7.81,103400,7.81
2009-07-27,7.79,7.82,7.77,7.78,10500,7.78
2009-07-24,7.80,7.83,7.80,7.82,9200,7.82
2009-07-23,7.77,7.81,7.77,7.80,7300,7.80
2009-07-22,7.78,7.80,7.77,7.80,6800,7.80
2009-07-21,7.79,7.80,7.76,7.80,5700,7.80
2009-07-20,7.76,7.80,7.76,7.80,114600,7.80
2009-07-17,7.78,7.79,7.76,7.76,22000,7.76
2009-07-16,7.77,7.79,7.76,7.76,700,7.76
2009-07-15,7.79,7.80,7.77,7.80,6300,7.80
2009-07-14,7.77,7.80,7.75,7.80,22400,7.80
2009-07-13,7.77,7.80,7.75,7.80,7400,7.80
2009-07-10,7.77,7.80,7.77,7.80,3200,7.80
2009-07-09,7.79,7.80,7.77,7.80,4900,7.80
2009-07-08,7.75,7.79,7.74,7.78,2900,7.78
2009-07-07,7.79,7.79,7.76,7.76,500,7.76
2009-07-06,7.98,7.98,7.73,7.73,1900,7.73
2009-07-02,7.73,7.80,7.72,7.80,4300,7.80
2009-07-01,7.72,7.79,7.72,7.74,2600,7.74
2009-06-30,7.77,7.79,7.73,7.75,66000,7.75
2009-06-29,7.98,7.98,7.78,7.80,5900,7.80
2009-06-26,7.79,7.80,7.77,7.80,2200,7.80
2009-06-25,7.73,7.80,7.72,7.78,21800,7.78
2009-06-24,7.72,7.74,7.72,7.74,1200,7.74
2009-06-23,7.74,7.75,7.71,7.74,4200,7.74
2009-06-22,7.74,7.76,7.74,7.76,3200,7.76
2009-06-19,7.73,7.73,7.73,7.73,000,7.73
2009-06-18,7.73,7.73,7.73,7.73,10800,7.73
2009-06-17,7.72,7.72,7.72,7.72,87000,7.72
2009-06-16,7.70,7.72,7.70,7.72,25600,7.72
2009-06-15,7.70,7.72,7.69,7.72,28400,7.72
2009-06-12,7.70,7.72,7.66,7.69,7400,7.69
2009-06-11,7.72,7.72,7.72,7.72,000,7.72
2009-06-10,7.72,7.72,7.72,7.72,5000,7.72
2009-06-09,7.70,7.72,7.70,7.72,2500,7.72
2009-06-08,7.72,7.72,7.70,7.70,900,7.70
2009-06-05,7.72,7.72,7.72,7.72,000,7.72
2009-06-04,7.72,7.72,7.72,7.72,000,7.72
2009-06-03,7.72,7.72,7.72,7.72,000,7.72
2009-06-02,7.72,7.73,7.70,7.72,1100,7.72
2009-06-01,7.73,7.73,7.73,7.73,100,7.73
2009-05-29,7.72,7.72,7.72,7.72,17200,7.72
2009-05-28,7.70,7.70,7.70,7.70,000,7.70
2009-05-27,7.70,7.70,7.70,7.70,000,7.70
2009-05-26,7.70,7.70,7.70,7.70,97600,7.70
2009-05-22,7.72,7.72,7.72,7.72,000,7.72
