Date,Open,High,Low,Close,Volume,Adj Close
2009-06-24,3.41,3.41,3.35,3.41,12800,3.33
2009-06-23,3.51,3.51,3.50,3.50,200,3.41
2009-06-22,3.63,3.69,3.50,3.50,5300,3.41
2009-06-19,3.70,3.75,3.63,3.63,71200,3.54
2009-06-18,3.74,3.74,3.67,3.67,3000,3.58
2009-06-17,3.70,3.73,3.67,3.67,11400,3.58
2009-06-16,3.69,3.73,3.69,3.73,17000,3.64
2009-06-15,3.55,3.70,3.55,3.68,50200,3.59
2009-06-12,3.55,3.55,3.54,3.55,110400,3.46
2009-06-11,3.50,3.55,3.49,3.52,8500,3.43
2009-06-10,3.66,3.66,3.46,3.50,6100,3.41
2009-06-09,3.48,3.50,3.47,3.49,6400,3.40
2009-06-08,3.50,3.50,3.46,3.46,14300,3.38
2009-06-05,3.54,3.55,3.47,3.54,52900,3.45
2009-06-04,3.52,3.56,3.45,3.54,10900,3.45
2009-06-03,3.25,3.54,3.23,3.54,95300,3.45
2009-06-02,3.27,3.30,3.14,3.14,35600,3.06
2009-06-01,3.27,3.38,3.22,3.22,107100,3.14
2009-05-29,3.92,3.92,3.10,3.10,178400,3.02
2009-05-28,3.69,3.70,3.55,3.61,66100,3.52
2009-05-27,3.80,3.80,3.65,3.69,255000,3.60
2009-05-26,4.02,4.02,3.70,3.85,55000,3.76
2009-05-22,4.20,4.25,3.50,3.80,284600,3.71
2009-05-21,4.18,4.25,4.18,4.25,55000,4.15
2009-05-20,4.25,4.25,4.00,4.20,143800,4.10
2009-05-19,4.20,4.39,4.10,4.33,63700,4.22
2009-05-18,4.27,4.28,4.20,4.20,24600,4.10
2009-05-15,4.25,4.30,4.20,4.25,7700,4.15
2009-05-14,4.20,4.25,4.10,4.20,2500,4.10
2009-05-13,4.16,4.16,3.95,4.03,1300,3.89
2009-05-12,4.25,4.26,3.61,3.84,19500,3.71
2009-05-11,4.08,4.40,4.08,4.27,8300,4.12
2009-05-08,3.94,4.09,3.80,4.08,3500,3.94
2009-05-07,3.70,3.79,3.70,3.79,3900,3.66
2009-05-06,3.60,3.70,3.58,3.70,13900,3.57
2009-05-05,3.55,3.65,3.45,3.60,11600,3.48
2009-05-04,3.47,3.60,3.47,3.60,2600,3.48
2009-05-01,3.60,3.60,3.50,3.55,3000,3.43
2009-04-30,3.61,3.65,3.55,3.65,3700,3.53
2009-04-29,3.62,3.65,3.62,3.65,5000,3.53
2009-04-28,3.62,3.64,3.61,3.64,400,3.52
2009-04-27,3.65,3.65,3.65,3.65,200,3.53
2009-04-24,3.73,3.73,3.71,3.71,600,3.58
2009-04-23,3.85,3.95,3.30,3.75,4800,3.62
2009-04-22,3.71,3.79,3.71,3.73,3400,3.60
2009-04-21,3.70,3.75,3.55,3.70,6700,3.57
2009-04-20,3.65,3.70,3.55,3.65,6100,3.53
2009-04-17,3.65,3.75,3.60,3.69,7800,3.56
2009-04-16,3.70,3.70,3.65,3.65,1000,3.53
2009-04-15,3.60,3.60,3.60,3.60,000,3.48
2009-04-14,3.63,3.63,3.60,3.60,3100,3.48
2009-04-13,3.57,3.57,3.57,3.57,000,3.45
2009-04-09,3.57,3.57,3.38,3.57,800,3.45
2009-04-08,3.51,3.57,3.51,3.57,500,3.45
2009-04-07,3.57,3.57,3.57,3.57,1000,3.45
2009-04-06,3.55,3.64,3.55,3.60,4600,3.48
2009-04-03,3.50,3.50,3.50,3.50,300,3.38
2009-04-02,3.55,3.55,3.49,3.49,6700,3.37
2009-04-01,3.31,3.45,3.30,3.45,38700,3.33
2009-03-31,3.35,3.40,3.35,3.40,300,3.28
2009-03-30,3.28,3.35,3.26,3.35,7000,3.24
2009-03-27,3.35,3.40,3.25,3.40,15800,3.28
2009-03-26,3.42,3.42,3.35,3.35,9200,3.24
2009-03-25,3.47,3.57,3.43,3.43,4100,3.31
2009-03-24,3.31,3.37,3.31,3.37,3700,3.26
2009-03-23,3.65,3.65,3.16,3.33,34600,3.22
2009-03-20,3.56,3.56,3.45,3.45,2200,3.33
2009-03-19,3.65,3.65,3.62,3.62,2000,3.50
2009-03-18,3.54,3.65,3.54,3.62,4600,3.50
2009-03-17,3.50,3.50,3.50,3.50,300,3.38
2009-03-16,3.50,3.55,3.46,3.46,2800,3.34
2009-03-13,3.50,3.50,3.50,3.50,1000,3.38
2009-03-12,3.50,3.55,3.50,3.55,4600,3.43
2009-03-11,3.38,3.50,3.38,3.50,5600,3.38
2009-03-10,3.35,3.50,3.35,3.50,5700,3.38
2009-03-09,3.28,3.36,3.28,3.31,7300,3.20
2009-03-06,3.40,3.49,3.40,3.49,1700,3.37
2009-03-05,3.31,3.31,3.31,3.31,4600,3.20
2009-03-04,3.45,3.45,3.30,3.32,1500,3.21
2009-03-03,3.40,3.40,3.25,3.37,11800,3.26
2009-03-02,3.43,3.55,3.20,3.20,14400,3.09
2009-02-27,3.56,3.56,3.50,3.50,1400,3.38
2009-02-26,3.60,3.60,3.50,3.55,28300,3.43
2009-02-25,3.67,3.68,3.54,3.56,7200,3.44
2009-02-24,3.55,3.59,3.36,3.50,15900,3.38
2009-02-23,3.50,3.82,3.50,3.62,2300,3.50
2009-02-20,3.33,3.85,3.33,3.50,9900,3.38
2009-02-19,3.50,3.74,3.50,3.65,12200,3.53
2009-02-18,3.55,3.55,3.50,3.50,2300,3.38
2009-02-17,3.45,3.55,3.40,3.55,28700,3.43
2009-02-13,3.35,3.35,3.35,3.35,200,3.24
2009-02-12,3.30,3.35,3.25,3.35,6400,3.24
2009-02-11,3.18,3.30,3.18,3.30,9900,3.19
2009-02-10,3.10,3.15,3.10,3.15,3100,3.04
2009-02-09,3.15,3.15,3.15,3.15,000,3.00
2009-02-06,3.12,3.16,3.12,3.15,15800,3.00
2009-02-05,3.34,3.34,3.10,3.10,55200,2.96
2009-02-04,3.00,3.10,2.82,3.10,7500,2.96
2009-02-03,2.83,3.06,2.83,3.05,20000,2.91
2009-02-02,3.10,3.13,3.00,3.10,21900,2.96
2009-01-30,3.10,3.10,3.05,3.05,3900,2.91
2009-01-29,3.05,3.10,3.05,3.10,9600,2.96
2009-01-28,3.00,3.05,2.95,3.05,6400,2.91
2009-01-27,3.01,3.05,3.01,3.05,1800,2.91
2009-01-26,2.85,3.00,2.85,2.99,9300,2.85
2009-01-23,2.98,2.98,2.67,2.67,300,2.55
2009-01-22,2.99,3.00,2.58,2.58,10000,2.46
2009-01-21,3.08,3.08,2.90,2.94,1900,2.80
2009-01-20,2.99,3.00,2.95,2.96,5100,2.82
2009-01-16,3.10,3.10,2.96,2.97,7600,2.83
2009-01-15,3.07,3.10,3.07,3.10,500,2.96
2009-01-14,3.15,3.19,3.10,3.19,4700,3.04
2009-01-13,3.33,3.33,3.13,3.19,4800,3.04
2009-01-12,3.33,3.33,3.01,3.13,4000,2.98
2009-01-09,3.10,3.13,3.06,3.06,5000,2.92
2009-01-08,3.20,3.20,3.15,3.15,400,3.00
2009-01-07,3.30,3.30,3.30,3.30,200,3.15
2009-01-06,3.33,3.33,3.33,3.33,1000,3.18
2009-01-05,3.20,3.35,3.10,3.33,8800,3.18
2009-01-02,3.07,3.25,3.07,3.11,7700,2.97
2008-12-31,2.95,3.00,2.95,3.00,13000,2.86
2008-12-30,2.90,3.00,2.90,2.97,5900,2.83
2008-12-29,2.95,3.00,2.89,2.90,118100,2.77
2008-12-26,2.80,2.80,2.80,2.80,2100,2.67
2008-12-24,3.09,3.09,3.09,3.09,100,2.95
2008-12-23,3.00,3.09,3.00,3.00,1200,2.86
2008-12-22,3.24,3.24,3.00,3.01,13200,2.87
2008-12-19,3.00,3.10,2.88,3.00,11000,2.86
2008-12-18,3.00,3.10,2.95,3.10,3200,2.96
2008-12-17,3.00,3.02,2.35,3.00,31600,2.86
2008-12-16,3.00,3.05,2.95,3.00,75400,2.86
2008-12-15,3.00,3.00,2.90,3.00,43300,2.86
2008-12-12,2.95,3.00,2.90,3.00,7200,2.86
2008-12-11,3.05,3.05,2.75,2.90,7800,2.77
2008-12-10,3.05,3.10,3.05,3.05,11400,2.91
2008-12-09,3.05,3.05,3.05,3.05,100,2.91
2008-12-08,3.15,3.15,3.05,3.05,2600,2.91
2008-12-05,3.22,3.22,3.22,3.22,200,3.07
2008-12-04,3.25,3.25,3.05,3.05,2900,2.91
2008-12-03,3.35,3.35,3.35,3.35,300,3.19
2008-12-02,3.30,3.35,3.30,3.35,1000,3.19
2008-12-01,3.55,3.60,3.34,3.42,3900,3.26
2008-11-28,3.55,3.55,3.55,3.55,1800,3.39
2008-11-26,3.45,3.45,3.35,3.36,2500,3.20
2008-11-25,3.49,3.50,3.01,3.30,7100,3.15
2008-11-24,2.90,3.50,2.90,2.99,9100,2.85
2008-11-21,3.02,3.05,1.90,2.80,42100,2.67
2008-11-20,3.24,3.25,3.02,3.05,9600,2.91
2008-11-19,3.10,3.20,3.10,3.10,6700,2.96
2008-11-18,3.25,3.25,3.10,3.10,1200,2.96
2008-11-17,3.45,3.45,3.23,3.23,700,3.08
2008-11-14,3.22,3.25,3.02,3.17,8000,3.02
2008-11-13,3.30,3.30,3.30,3.30,000,3.15
2008-11-12,3.50,3.50,3.25,3.30,6500,3.15
2008-11-11,3.40,3.60,3.35,3.60,14400,3.39
2008-11-10,3.40,3.40,3.32,3.32,11300,3.13
2008-11-07,3.20,3.40,3.20,3.40,18200,3.21
2008-11-06,3.15,3.20,3.15,3.20,4900,3.02
2008-11-05,3.21,3.28,3.14,3.15,6100,2.97
2008-11-04,3.74,3.74,3.29,3.30,2000,3.11
2008-11-03,3.40,3.45,3.04,3.25,26400,3.06
2008-10-31,3.30,3.60,3.24,3.50,8800,3.30
2008-10-30,3.30,3.31,3.30,3.31,4600,3.12
2008-10-29,3.47,3.50,3.00,3.30,18400,3.11
2008-10-28,3.37,3.54,3.37,3.54,29000,3.34
2008-10-27,3.35,3.36,3.20,3.36,400,3.17
2008-10-24,3.36,3.36,3.25,3.36,1400,3.17
2008-10-23,3.55,3.55,3.55,3.55,10800,3.35
2008-10-22,3.55,3.55,3.55,3.55,000,3.35
2008-10-21,3.55,3.55,3.55,3.55,115000,3.35
