Date,Open,High,Low,Close,Volume,Adj Close
2008-07-14,1.42,1.60,1.30,1.35,2700,10.80
2008-07-11,1.46,1.62,1.43,1.44,1900,11.52
2008-07-10,1.48,1.60,0.88,1.39,21400,11.12
2008-07-09,1.51,1.58,1.50,1.53,1200,12.24
2008-07-08,1.45,2.20,1.33,1.47,5600,11.76
2008-07-07,1.45,1.51,1.33,1.48,6400,11.84
2008-07-03,1.49,1.50,1.47,1.49,400,11.92
2008-07-02,1.50,1.50,1.45,1.47,1400,11.76
2008-07-01,1.52,1.56,1.49,1.54,1000,12.32
2008-06-30,1.49,1.56,1.46,1.56,3600,12.48
2008-06-27,1.45,1.51,1.44,1.51,4400,12.08
2008-06-26,1.50,1.52,1.44,1.46,6500,11.68
2008-06-25,1.51,1.53,1.47,1.53,2600,12.24
2008-06-24,1.50,1.53,1.50,1.53,600,12.24
2008-06-23,1.51,1.55,1.50,1.54,5800,12.32
2008-06-20,1.50,1.51,1.47,1.50,4600,12.00
2008-06-19,1.55,1.58,1.50,1.52,1900,12.16
2008-06-18,1.45,1.53,1.44,1.50,2100,12.00
2008-06-17,1.48,1.52,1.47,1.48,1400,11.84
2008-06-16,1.54,1.56,1.50,1.50,2600,12.00
2008-06-13,1.58,1.59,1.51,1.52,1300,12.16
2008-06-12,1.55,1.58,1.51,1.54,1200,12.32
2008-06-11,1.62,1.62,1.54,1.55,1100,12.40
2008-06-10,1.60,1.64,1.59,1.62,500,12.96
2008-06-09,1.56,1.62,1.52,1.58,2100,12.64
2008-06-06,1.61,1.63,1.53,1.53,1000,12.24
2008-06-05,1.65,1.66,1.61,1.61,1100,12.88
2008-06-04,1.66,1.70,1.60,1.63,5800,13.04
2008-06-03,1.64,1.74,1.62,1.69,6500,13.52
2008-06-02,1.61,1.64,1.61,1.64,1000,13.12
2008-05-30,1.54,1.64,1.53,1.64,3300,13.12
2008-05-29,1.57,1.57,1.50,1.56,3800,12.48
2008-05-28,1.66,1.66,1.55,1.55,1500,12.40
2008-05-27,1.56,1.69,1.56,1.63,4700,13.04
2008-05-23,1.50,1.60,1.48,1.59,11200,12.72
2008-05-22,1.51,1.57,1.41,1.50,5400,12.00
2008-05-21,1.52,1.55,1.48,1.50,3400,12.00
2008-05-20,1.52,1.52,1.50,1.51,1900,12.08
2008-05-19,1.55,1.55,1.49,1.50,3600,12.00
2008-05-16,1.49,1.53,1.48,1.53,7000,12.24
2008-05-15,1.48,1.51,1.48,1.51,5200,12.08
2008-05-14,1.49,1.54,1.48,1.49,2000,11.92
2008-05-13,1.54,1.55,1.48,1.48,2500,11.84
2008-05-12,1.54,1.57,1.53,1.54,3700,12.32
2008-05-09,1.50,1.55,1.50,1.53,2400,12.24
2008-05-08,1.50,1.50,1.46,1.50,7300,12.00
2008-05-07,1.49,1.51,1.46,1.51,3000,12.08
2008-05-06,1.44,1.50,1.44,1.50,9300,12.00
2008-05-05,1.50,1.50,1.45,1.48,3000,11.84
2008-05-02,1.48,1.49,1.45,1.49,5700,11.92
2008-05-01,1.50,1.53,1.46,1.50,6000,12.00
2008-04-30,1.50,1.53,1.25,1.52,21500,12.16
2008-04-29,1.52,1.54,1.50,1.52,5900,12.16
2008-04-28,1.52,1.59,1.50,1.51,3200,12.08
2008-04-25,1.50,1.59,1.42,1.52,90300,12.16
2008-04-24,1.45,1.51,1.44,1.51,4500,12.08
2008-04-23,1.51,1.52,1.49,1.51,3000,12.08
2008-04-22,1.43,1.52,1.43,1.50,4200,12.00
