Date,Open,High,Low,Close,Volume,Adj Close
2008-06-19,9.97,10.00,9.97,10.00,2900,9.10
2008-06-18,9.90,10.00,9.90,10.00,2400,9.10
2008-06-17,9.98,10.15,9.98,10.00,2500,9.10
2008-06-16,10.00,10.00,10.00,10.00,1700,9.10
2008-06-13,10.00,10.19,9.75,10.19,19200,9.28
2008-06-12,9.64,9.99,9.64,9.99,3700,9.09
2008-06-11,9.50,9.64,9.37,9.64,4700,8.78
2008-06-10,9.66,9.66,9.41,9.41,4600,8.57
2008-06-09,9.75,9.75,9.72,9.72,1400,8.85
2008-06-06,9.80,9.80,9.70,9.70,4500,8.83
2008-06-05,9.90,9.90,9.90,9.90,2100,9.01
2008-06-04,9.99,9.99,9.90,9.97,2400,9.08
2008-06-03,9.78,9.80,9.78,9.78,4200,8.90
2008-06-02,9.71,9.96,9.71,9.90,3200,9.01
2008-05-30,9.70,9.79,9.69,9.69,3200,8.82
2008-05-29,9.80,10.00,9.66,9.72,11800,8.85
2008-05-28,9.95,9.95,9.93,9.93,4900,9.04
2008-05-27,10.00,10.10,10.00,10.05,20800,9.07
2008-05-23,9.93,10.03,9.93,10.02,3600,9.04
2008-05-22,9.90,10.00,9.90,9.93,3500,8.96
2008-05-21,10.19,10.19,10.00,10.00,3600,9.02
2008-05-20,10.00,10.00,9.80,9.91,3200,8.94
2008-05-19,10.00,10.00,9.78,9.78,2000,8.82
2008-05-16,9.90,10.18,9.90,10.05,14000,9.07
2008-05-15,10.18,10.18,9.80,10.00,3400,9.02
2008-05-14,10.17,10.17,9.97,10.05,1800,9.07
2008-05-13,10.05,10.19,9.75,10.04,5400,9.06
2008-05-12,9.83,9.95,9.75,9.95,8400,8.98
2008-05-09,10.00,10.04,9.80,10.00,5100,9.02
2008-05-08,10.20,10.20,10.05,10.05,2000,9.07
2008-05-07,10.15,10.15,9.91,9.91,2300,8.94
2008-05-06,9.80,10.00,9.69,9.80,6000,8.84
2008-05-05,10.00,10.11,9.75,9.99,5600,9.01
2008-05-02,10.15,10.20,10.15,10.20,1100,9.20
2008-05-01,10.10,10.15,10.00,10.00,2200,9.02
2008-04-30,9.89,10.00,9.89,10.00,30200,9.02
2008-04-29,9.90,9.90,9.75,9.76,2000,8.81
2008-04-28,10.00,10.00,9.90,9.90,2300,8.93
2008-04-25,9.85,10.00,9.75,10.00,23300,9.02
2008-04-24,9.75,9.99,9.75,9.99,3400,9.01
2008-04-23,9.82,9.88,9.80,9.80,2300,8.84
2008-04-22,9.90,9.95,9.85,9.95,1500,8.98
2008-04-21,10.00,10.00,10.00,10.00,800,9.02
2008-04-18,9.98,10.06,9.98,10.06,1400,9.08
2008-04-17,9.85,10.04,9.85,10.04,1300,9.06
2008-04-16,10.07,10.07,10.07,10.07,600,9.08
2008-04-15,10.30,10.30,10.01,10.01,2900,9.03
2008-04-14,10.60,10.60,10.40,10.40,10300,9.38
2008-04-11,10.20,10.60,10.20,10.50,7200,9.47
2008-04-10,10.24,10.50,10.24,10.50,1600,9.47
2008-04-09,10.15,10.32,10.05,10.32,3400,9.31
2008-04-08,10.00,10.20,10.00,10.20,1100,9.20
2008-04-07,10.20,10.20,10.10,10.10,800,9.11
2008-04-04,10.20,10.20,10.20,10.20,600,9.20
2008-04-03,9.81,10.18,9.75,9.75,1600,8.80
2008-04-02,10.25,10.39,10.25,10.39,900,9.37
2008-04-01,10.40,10.40,10.25,10.25,1800,9.25
2008-03-31,9.88,10.37,9.80,10.20,3300,9.20
2008-03-28,10.31,10.31,10.00,10.01,1700,9.03
2008-03-27,10.33,10.50,10.25,10.50,1200,9.47
2008-03-26,10.50,10.50,10.28,10.50,1500,9.47
2008-03-25,10.48,10.48,10.48,10.48,000,9.45
2008-03-24,10.01,10.49,10.01,10.48,1100,9.45
2008-03-20,10.49,10.50,10.40,10.50,5600,9.47
2008-03-19,10.00,10.00,9.90,10.00,2100,9.02
2008-03-18,9.82,10.22,9.82,10.00,1100,9.02
2008-03-17,9.82,10.06,9.80,10.06,800,9.08
2008-03-14,10.10,10.20,10.10,10.20,7600,9.20
2008-03-13,10.10,10.21,10.10,10.10,1300,9.11
2008-03-12,9.80,10.11,9.80,10.10,900,9.11
2008-03-11,10.10,10.20,10.10,10.20,900,9.20
2008-03-10,10.00,10.10,10.00,10.10,700,9.11
2008-03-07,10.00,10.02,9.99,10.00,1700,9.02
2008-03-06,9.70,9.99,9.70,9.75,1400,8.80
2008-03-05,9.99,9.99,9.70,9.70,3800,8.75
2008-03-04,10.31,10.31,9.80,9.80,1800,8.76
